224
234
240
236
240
238
245
248
250
255
247
247
242
255
249
245
254
249
250
255
248
252
254
255
249
248
249
255
250
255
251
248
252
255
249
255
252
255
255
255
248
255
255
255
255
253
247
247
248
252
255
255
249
254
255
255
254
255
254
246
244
243
243
240
231
245
237
233
230
237
227
228
211
198
181
170
148
129
102
76
51
43
35
37
33
35
33
35
33
37
32
34
31
34
35
33
33
35
32
34
35
36
32
34
30
38
35
34
35
32
34
35
32
34
33
36
30
35
33
34
30
33
32
35
29
33
30
35
31
37
30
31
29
34
31
33
32
32
32
34
33
32
33
35
35
34
34
39
35
37
40
42
41
50
57
66
72
98
109
134
147
181
206
225
233
228
235
231
239
247
240
240
242
239
244
246
245
249
240
252
250
254
249
252
254
255
253
254
255
255
250
254
254
250
255
252
252
249
245
254
254
255
250
251
251
255
255
255
255
255
252
255
255
254
255
249
249
249
255
254
255
249
246
255
248
250
249
250
252
251
249
236
244
237
235
234
230
223
215
207
181
181
157
145
112
85
59
44
39
37
33
33
32
35
37
33
34
32
31
31
35
36
30
31
32
34
31
34
34
38
32
33
32
33
33
33
32
34
35
33
32
35
34
35
31
32
32
35
32
35
35
34
32
35
33
34
31
34
34
33
32
34
32
33
31
34
30
36
32
36
33
36
37
37
36
37
40
40
42
47
49
62
66
85
98
125
147
168
193
223
226
230
231
237
229
242
235
238
241
243
237
242
255
247
244
247
249
255
243
253
252
249
249
252
247
255
251
255
255
255
249
254
255
255
247
254
255
255
254
254
248
255
255
255
255
255
255
255
255
255
255
255
251
255
249
253
245
251
249
255
248
251
252
246
253
242
236
241
243
239
243
236
231
222
214
203
204
186
170
153
124
103
74
55
40
39
33
35
35
36
32
34
34
35
35
33
32
33
32
32
32
34
31
34
33
34
33
34
32
33
32
32
31
35
32
34
31
33
30
32
31
34
31
33
31
34
32
35
33
34
31
34
33
37
31
31
32
37
34
33
33
36
34
35
33
35
33
35
33
35
37
36
39
37
40
46
52
57
62
76
94
106
130
156
179
214
226
232
233
238
234
246
234
244
239
251
246
252
242
255
246
253
245
242
249
249
244
252
255
255
249
255
255
255
255
252
255
251
255
255
255
255
251
255
255
255
255
255
255
255
255
255
255
255
247
252
254
248
252
255
255
250
246
250
253
246
249
252
247
246
243
242
243
248
245
245
235
232
229
240
222
216
204
189
175
153
138
115
83
58
43
38
36
34
31
33
35
33
34
33
32
35
32
33
32
34
33
33
33
32
31
32
34
35
30
37
31
32
31
33
33
33
29
34
31
29
34
32
31
35
33
33
32
33
32
34
35
33
32
36
33
35
32
33
32
34
32
33
36
33
32
36
32
39
29
34
34
40
36
42
39
47
43
53
57
66
79
108
120
141
173
203
215
229
231
233
232
240
243
246
242
242
243
251
247
249
246
255
253
244
251
255
255
252
255
255
255
252
255
255
254
253
254
255
255
255
254
255
255
255
255
255
255
255
255
255
255
254
255
255
255
255
254
255
255
255
250
255
255
255
255
255
255
255
248
254
241
250
250
247
235
240
239
246
234
238
219
221
205
205
186
169
152
124
93
69
49
41
34
38
34
36
33
38
35
34
33
36
32
33
32
33
31
34
33
33
30
32
32
33
31
34
30
33
32
33
32
35
29
34
30
32
32
33
33
33
34
34
34
33
32
31
32
36
31
34
33
35
31
33
31
34
36
33
31
33
33
36
34
35
34
35
34
37
37
42
38
44
39
51
51
68
75
94
106
131
147
191
206
222
229
242
234
242
242
242
241
246
239
251
245
255
248
255
252
255
249
255
253
255
255
255
253
255
255
250
255
255
252
